video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,curvature_class,turn_class,occlusion_level,seg_speed,seg_turn_rate,seg_curv_class,tracker,motion_model,in_common
MVI_20061,49,1,long,56,2.24,preserved,261.0,261.0,0.8571,321,curved,gentle,partial,0.776,0.3376,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20061,49,2,medium,25,1.0,lost,261.0,,0.44,321,curved,gentle,partial,1.028,0.3792,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20062,12,0,long,161,6.44,no_before,,,0.2671,234,straight,straight,partial,0.898,0.019,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20062,19,0,long,131,5.24,no_before,,,0.8015,229,curved,gentle,partial,0.89,0.0952,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20062,21,0,long,129,5.16,no_before,,,0.938,199,curved,straight,partial,1.1,0.1644,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20062,24,0,medium,21,0.84,no_before,,,0.7143,121,curved,gentle,partial,1.153,1.2874,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20062,25,0,long,83,3.32,lost,359.0,,0.3494,248,curved,sharp,partial,1.563,0.1595,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20062,26,0,long,79,3.16,no_before,,,0.3797,101,curved,sharp,partial,2.328,0.1335,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_20063,4,0,short,5,0.2,no_before,,,0.0,371,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20063,7,0,long,117,4.68,switched,65.0,126.0,0.4872,251,curved,gentle,partial,2.052,0.1027,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_20063,7,1,long,75,3.0,lost,126.0,,0.04,251,curved,gentle,partial,0.636,0.0995,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20063,10,0,short,8,0.32,lost,116.0,,0.125,221,curved,straight,partial,0.321,0.0609,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20063,11,0,long,41,1.64,no_before,,,0.0,341,curved,gentle,partial,0.441,0.1294,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20063,11,1,short,3,0.12,no_before,,,0.0,341,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20063,12,0,long,198,7.92,no_before,,,0.3485,321,curved,gentle,partial,1.554,0.0172,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20063,12,1,long,88,3.52,lost,241.0,,0.0,321,curved,gentle,partial,0.355,0.9436,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20063,13,0,long,60,2.4,no_before,,,0.35,155,curved,sharp,partial,1.458,0.4561,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20063,14,0,long,83,3.32,switched,172.0,221.0,0.7711,351,curved,sharp,partial,1.386,0.0365,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20063,16,0,long,81,3.24,no_before,,,0.0,331,curved,sharp,partial,0.359,0.85,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20063,18,0,long,191,7.64,switched,244.0,390.0,0.466,221,curved,sharp,partial,1.398,0.0619,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20063,22,0,long,110,4.4,no_before,,,0.1818,120,static,static,partial,0.457,0.3147,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20063,23,0,short,9,0.36,preserved,315.0,315.0,1.0,140,curved,gentle,partial,0.985,5.7656,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20063,27,0,medium,31,1.24,no_before,,,0.0,31,static,static,partial,0.391,0.4184,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,4,0,short,7,0.28,no_before,,,0.0,145,straight,gentle,partial,1.085,0.1567,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,7,0,short,8,0.32,preserved,1.0,1.0,1.0,235,curved,straight,partial,3.21,3.2061,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_20064,7,1,short,10,0.4,preserved,1.0,1.0,1.0,235,curved,straight,partial,2.603,5.9117,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_20064,7,2,short,10,0.4,preserved,1.0,1.0,1.0,235,curved,straight,partial,1.521,1.9511,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,7,3,long,50,2.0,lost,103.0,,0.16,235,curved,straight,partial,0.688,2.396,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,9,0,long,86,3.44,lost,6.0,,0.0,127,curved,gentle,partial,0.976,0.2537,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,10,0,medium,35,1.4,no_before,,,1.0,235,curved,sharp,partial,0.893,1.1872,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,11,0,medium,36,1.44,no_before,,,0.0,139,curved,sharp,partial,0.735,2.2192,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,14,0,short,9,0.36,no_before,,,0.0,19,curved,sharp,partial,0.625,6.6307,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,15,0,short,3,0.12,no_before,,,0.0,349,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,16,0,long,38,1.52,lost,45.0,,0.4474,289,curved,gentle,partial,0.684,1.284,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,16,1,short,4,0.16,lost,45.0,,0.0,289,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_20064,16,2,long,77,3.08,no_before,,,0.0,289,curved,gentle,partial,0.516,0.2523,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,18,0,short,9,0.36,no_before,,,0.0,673,static,static,partial,4.29,1.504,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_20064,18,1,long,151,6.04,preserved,77.0,77.0,0.9868,673,static,static,partial,1.279,0.1316,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,18,2,long,372,14.88,lost,77.0,,0.0054,673,static,static,partial,0.442,0.0959,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,19,0,medium,23,0.92,preserved,82.0,82.0,0.8261,325,curved,gentle,partial,2.403,1.2734,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_20064,19,1,medium,19,0.76,preserved,82.0,82.0,0.6842,325,curved,gentle,partial,0.453,0.1352,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,19,2,long,45,1.8,switched,82.0,238.0,0.2444,325,curved,gentle,partial,0.438,0.3663,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,19,4,short,5,0.2,no_before,,,0.0,325,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,19,5,short,8,0.32,no_before,,,0.0,325,curved,gentle,partial,0.352,8.0392,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,20,0,short,3,0.12,no_before,,,0.0,644,static,static,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,20,1,medium,29,1.16,no_before,,,0.0,644,static,static,partial,0.732,1.8577,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,22,0,medium,19,0.76,no_before,,,0.0,650,curved,sharp,partial,0.509,0.5702,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,22,1,long,75,3.0,no_before,,,0.0,650,curved,sharp,partial,0.455,0.5107,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,22,2,short,6,0.24,no_before,,,0.0,650,curved,sharp,partial,0.109,16.2401,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,22,3,short,10,0.4,no_before,,,0.0,650,curved,sharp,partial,0.562,4.9822,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,24,0,long,62,2.48,preserved,167.0,167.0,1.0,451,static,static,partial,1.841,0.2637,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,24,1,short,3,0.12,preserved,167.0,167.0,1.0,451,static,static,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_20064,24,2,long,90,3.6,lost,167.0,,0.5333,451,static,static,partial,0.535,0.0294,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,24,3,long,58,2.32,no_before,,,0.0,451,static,static,partial,0.553,0.4261,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,24,4,short,3,0.12,no_before,,,0.0,451,static,static,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,24,5,short,12,0.48,no_before,,,0.0,451,static,static,partial,0.459,7.9611,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,24,6,long,59,2.36,no_before,,,0.0,451,static,static,partial,0.371,1.0137,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,25,0,short,10,0.4,no_before,,,0.3,505,static,static,partial,3.811,0.1896,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_20064,25,1,long,118,4.72,no_before,,,0.0,505,static,static,partial,0.209,0.5982,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,25,2,short,5,0.2,no_before,,,0.0,505,static,static,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,25,3,short,12,0.48,no_before,,,0.0,505,static,static,partial,0.532,1.9463,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,25,4,long,58,2.32,no_before,,,0.0,505,static,static,partial,0.237,0.1544,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,26,0,long,148,5.92,lost,222.0,,0.0338,343,curved,straight,partial,0.572,0.0559,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,28,0,long,41,1.64,lost,237.0,,0.0732,445,curved,gentle,partial,0.621,1.4455,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,28,1,short,11,0.44,no_before,,,0.0,445,curved,gentle,partial,1.125,15.1351,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,28,2,long,135,5.4,no_before,,,0.0,445,curved,gentle,partial,0.471,0.3405,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,0,long,40,1.6,no_before,,,0.6,440,curved,sharp,partial,3.609,0.506,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,1,long,71,2.84,lost,271.0,,0.169,440,curved,sharp,partial,0.592,0.4405,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,29,2,medium,14,0.56,no_before,,,0.0,440,curved,sharp,partial,0.627,10.9068,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,3,short,5,0.2,no_before,,,0.0,440,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,4,short,6,0.24,no_before,,,0.0,440,curved,sharp,partial,0.922,7.7786,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,5,long,111,4.44,no_before,,,0.0,440,curved,sharp,partial,0.504,0.5303,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,6,short,6,0.24,no_before,,,0.0,440,curved,sharp,partial,1.186,25.7246,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,7,medium,19,0.76,no_before,,,0.0,440,curved,sharp,partial,0.452,1.6151,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,29,8,short,6,0.24,no_before,,,0.0,440,curved,sharp,partial,0.43,0.1385,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,30,0,long,77,3.08,no_before,,,0.7662,428,curved,sharp,partial,2.547,0.1054,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_20064,30,1,medium,32,1.28,switched,269.0,365.0,0.375,428,curved,sharp,partial,1.214,0.3793,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,30,2,long,132,5.28,lost,365.0,,0.0152,428,curved,sharp,partial,0.422,0.3006,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,30,3,medium,15,0.6,no_before,,,0.0,428,curved,sharp,partial,0.383,9.25,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,30,4,long,42,1.68,no_before,,,0.0,428,curved,sharp,partial,0.813,0.5168,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,30,5,medium,24,0.96,no_before,,,0.0,428,curved,sharp,partial,0.327,1.0588,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,31,1,short,3,0.12,no_before,,,0.0,295,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,31,2,short,3,0.12,no_before,,,0.0,295,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,31,3,medium,16,0.64,no_before,,,0.0,295,curved,gentle,partial,0.672,2.6306,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,31,4,short,2,0.08,no_before,,,0.0,295,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,31,5,medium,37,1.48,no_before,,,0.7568,295,curved,gentle,partial,0.809,0.5663,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,34,0,long,105,4.2,no_before,,,0.8381,380,static,static,partial,2.815,0.064,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_20064,34,1,medium,20,0.8,preserved,308.0,308.0,1.0,380,static,static,partial,0.704,6.3085,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,34,2,long,112,4.48,switched,308.0,571.0,0.0,380,static,static,partial,0.491,0.1598,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,35,0,long,200,8.0,lost,316.0,,0.0,374,curved,sharp,partial,0.475,0.1742,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,35,1,short,4,0.16,no_before,,,0.0,374,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,35,2,short,11,0.44,no_before,,,0.0,374,curved,sharp,partial,0.44,10.5005,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,38,0,long,39,1.56,preserved,359.0,359.0,1.0,332,curved,sharp,partial,1.47,0.4601,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,38,1,long,40,1.6,lost,359.0,,0.125,332,curved,sharp,partial,0.59,0.5695,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,38,2,short,4,0.16,no_before,,,0.0,332,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20064,39,0,long,307,12.28,no_before,,,0.8339,320,curved,sharp,partial,1.337,0.0631,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,43,0,long,42,1.68,no_before,,,0.0,194,static,static,partial,0.49,0.5838,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20064,45,0,long,91,3.64,lost,504.0,,0.1429,146,curved,sharp,partial,1.282,0.0444,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20064,47,0,long,44,1.76,no_before,,,0.5,134,curved,sharp,partial,1.184,0.026,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,6,0,long,97,3.88,no_before,,,0.567,97,static,static,partial,0.489,0.4147,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,12,0,medium,21,0.84,no_before,,,1.0,79,curved,sharp,partial,2.248,1.1296,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_20065,14,0,long,55,2.2,preserved,107.0,107.0,1.0,301,curved,sharp,partial,1.143,0.1502,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,15,0,long,148,5.92,no_before,,,0.3311,343,curved,sharp,partial,0.566,0.1216,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,15,1,short,7,0.28,preserved,143.0,143.0,0.7143,343,curved,sharp,partial,0.425,9.4532,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,15,2,long,51,2.04,preserved,143.0,143.0,1.0,343,curved,sharp,partial,0.78,0.0092,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,16,0,short,11,0.44,no_before,,,0.0,212,straight,gentle,partial,0.659,3.2782,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,17,0,medium,30,1.2,lost,112.0,,0.0,157,curved,straight,partial,0.801,0.9932,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,18,0,short,6,0.24,no_before,,,0.0,325,curved,sharp,partial,0.282,0.4701,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,18,1,long,99,3.96,no_before,,,0.6263,325,curved,sharp,partial,0.548,0.6098,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,18,2,short,9,0.36,preserved,140.0,140.0,1.0,325,curved,sharp,partial,0.512,0.1745,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,18,3,long,62,2.48,preserved,140.0,140.0,1.0,325,curved,sharp,partial,1.855,0.0071,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,19,0,short,11,0.44,no_before,,,0.0,193,curved,sharp,partial,0.817,10.043,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,20,0,medium,21,0.84,no_before,,,0.0,343,curved,sharp,partial,0.596,4.6118,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,20,1,long,181,7.24,switched,145.0,218.0,0.6188,343,curved,sharp,partial,0.79,0.202,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,21,0,long,81,3.24,no_before,,,0.1235,230,curved,sharp,partial,0.577,0.0684,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,23,0,medium,29,1.16,preserved,184.0,184.0,0.931,230,curved,gentle,partial,1.253,0.9047,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,24,0,medium,23,0.92,preserved,150.0,150.0,1.0,163,curved,sharp,partial,1.162,0.035,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,26,0,long,167,6.68,no_before,,,0.3293,248,curved,gentle,partial,0.965,0.075,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,28,0,medium,31,1.24,lost,192.0,,0.0,157,curved,gentle,partial,1.031,0.0982,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,30,0,medium,31,1.24,no_before,,,0.6774,169,curved,straight,partial,2.379,0.887,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_20065,30,1,medium,22,0.88,lost,222.0,,0.0,169,curved,straight,partial,1.092,2.0706,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,32,0,long,52,2.08,preserved,273.0,273.0,0.9808,325,curved,sharp,partial,0.71,0.579,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,32,1,short,3,0.12,preserved,273.0,273.0,1.0,325,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_20065,34,0,short,6,0.24,switched,271.0,327.0,1.0,284,curved,gentle,partial,0.981,17.1607,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,37,0,long,41,1.64,switched,314.0,396.0,0.4634,175,curved,gentle,partial,1.512,0.5063,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,38,0,long,155,6.2,lost,321.0,,0.0774,163,curved,straight,partial,1.691,0.0284,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,39,0,long,89,3.56,lost,344.0,,0.0674,193,curved,gentle,partial,0.913,0.0154,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,40,0,medium,14,0.56,lost,394.0,,0.0,169,curved,sharp,partial,0.6,2.6144,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,41,0,long,44,1.76,preserved,368.0,368.0,1.0,205,curved,sharp,partial,2.471,0.2119,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_20065,42,0,medium,21,0.84,preserved,395.0,395.0,1.0,253,curved,sharp,partial,1.064,0.1645,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,46,0,short,8,0.32,preserved,405.0,405.0,0.625,259,curved,gentle,partial,1.212,1.5002,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,46,1,short,3,0.12,no_before,,,0.0,259,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20065,48,0,long,111,4.44,no_before,,,0.2072,155,curved,sharp,partial,1.777,0.0051,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,49,0,long,71,2.84,no_before,,,0.3944,265,curved,gentle,partial,0.554,0.008,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,52,0,long,120,4.8,lost,481.0,,0.3667,193,curved,sharp,partial,1.062,0.012,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,53,0,medium,24,0.96,preserved,506.0,506.0,0.9167,211,curved,gentle,partial,2.221,0.0959,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_20065,53,1,short,6,0.24,preserved,506.0,506.0,1.0,211,curved,gentle,partial,1.227,4.666,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,53,2,long,98,3.92,lost,506.0,,0.5204,211,curved,gentle,partial,0.69,0.0348,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,54,0,long,80,3.2,no_before,,,0.0,259,curved,gentle,partial,0.579,0.0919,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,54,1,short,4,0.16,no_before,,,0.0,259,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20065,55,0,medium,16,0.64,lost,511.0,,0.0,229,curved,gentle,partial,0.241,5.015,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,56,0,long,88,3.52,no_before,,,0.0,277,straight,straight,partial,0.491,0.0949,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,56,1,short,3,0.12,no_before,,,0.0,277,straight,straight,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_20065,56,2,short,12,0.48,no_before,,,0.5833,277,straight,straight,partial,1.007,1.0257,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,59,0,long,166,6.64,lost,758.0,,0.1386,516,static,static,partial,0.416,0.7362,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,63,0,long,39,1.56,no_before,,,0.2308,259,curved,sharp,partial,1.314,0.0279,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,63,1,long,102,4.08,preserved,611.0,611.0,0.9608,259,curved,sharp,partial,1.004,0.0788,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,64,0,long,233,9.32,no_before,,,0.6481,307,straight,straight,partial,0.859,0.0154,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,67,0,short,11,0.44,preserved,698.0,698.0,1.0,384,static,static,partial,0.546,0.5795,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,67,1,medium,22,0.88,preserved,698.0,698.0,1.0,384,static,static,partial,0.334,1.2838,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,67,2,medium,19,0.76,preserved,698.0,698.0,1.0,384,static,static,partial,0.54,8.8721,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,67,3,medium,14,0.56,switched,698.0,790.0,1.0,384,static,static,partial,0.191,13.1329,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,70,0,short,9,0.36,no_before,,,0.0,289,static,static,partial,0.232,11.25,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,70,1,long,123,4.92,no_before,,,0.7886,289,static,static,partial,0.434,0.2738,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_20065,70,2,long,79,3.16,lost,728.0,,0.5063,289,static,static,partial,1.409,0.1122,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,74,0,short,4,0.16,preserved,741.0,741.0,1.0,205,static,static,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_20065,74,1,medium,24,0.96,preserved,741.0,741.0,1.0,205,static,static,partial,0.658,0.6597,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_20065,74,2,long,41,1.64,lost,741.0,,0.3171,205,static,static,partial,1.663,0.0662,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_39761,2,0,long,70,2.8,no_before,,,0.7857,86,straight,gentle,partial,4.163,0.0283,thang,yolov8n-bytetrack,KF + CV,False
MVI_39771,11,0,short,11,0.44,preserved,84.0,84.0,1.0,171,curved,sharp,partial,1.236,1.3289,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_39771,18,0,short,11,0.44,no_before,,,0.0,96,curved,sharp,partial,1.899,2.3743,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_39771,24,0,short,4,0.16,no_before,,,0.0,85,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_39771,24,1,long,56,2.24,no_before,,,0.1071,85,curved,gentle,partial,0.599,0.1348,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_39771,24,2,short,11,0.44,lost,282.0,,0.0909,85,curved,gentle,partial,0.865,0.1245,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_39771,25,0,long,60,2.4,no_before,,,0.0,60,curved,straight,partial,0.625,0.0063,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_39781,10,0,long,101,4.04,no_before,,,0.8713,101,straight,gentle,partial,7.879,0.0214,thang,yolov8n-bytetrack,KF + CV,False
MVI_39781,12,0,medium,34,1.36,switched,90.0,112.0,0.6765,101,curved,gentle,partial,7.856,0.0822,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_39781,13,0,long,76,3.04,no_before,,,0.6184,76,curved,gentle,partial,9.863,0.0512,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_39781,14,0,long,81,3.24,no_before,,,0.8272,81,curved,gentle,partial,9.657,0.0365,thang,yolov8n-bytetrack,KF + CV,False
MVI_39781,16,1,long,47,1.88,lost,135.0,,0.2766,126,straight,gentle,partial,2.158,0.1587,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_39781,18,0,medium,37,1.48,switched,145.0,180.0,0.6486,86,straight,straight,partial,4.89,0.078,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_39781,19,0,long,86,3.44,no_before,,,0.814,86,curved,gentle,partial,8.508,0.029,thang,yolov8n-bytetrack,KF + CV,False
MVI_39781,20,0,short,3,0.12,no_before,,,0.3333,116,straight,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_39781,23,0,long,91,3.64,no_before,,,0.7473,91,curved,gentle,partial,8.704,0.0251,thang,yolov8n-bytetrack,KF + CV,False
MVI_39781,26,0,medium,18,0.72,no_before,,,1.0,101,straight,straight,partial,18.707,0.3038,cong gat,yolov8n-bytetrack,KF + CV,False
