video,track_id,seg_id,lvl,bucket,n_pred,model,iou,diou,expand,traceP
MVI_63561,75,0,full,medium,36,EKF + CTRV,0.0,-0.35426300715990755,3.500000000000002,57201.428305706584
MVI_63561,75,0,full,medium,36,UKF + CTRV,0.0,-0.3967684183488859,3.6000000000000023,7478.6261342794305
MVI_63561,86,0,full,medium,23,KF + CV,0.13602280421417157,-0.004661213382298357,1.0,2491.3501684322796
MVI_63561,86,0,full,medium,23,EKF + CTRV,0.12488968635157503,-0.04120315482050731,1.0,4915.881970009792
MVI_63561,86,0,full,medium,23,UKF + CTRV,0.09993825012784176,-0.08369332099226488,1.0,4147.446033493461
MVI_63561,141,2,full,medium,20,KF + CV,0.0,-0.24320453229517783,1.1,1984.1238283849957
MVI_63561,141,2,full,medium,20,EKF + CTRV,0.0,-0.24033688316574559,1.1,4652.208370494098
MVI_63561,141,2,full,medium,20,UKF + CTRV,0.0,-0.25259660557367064,1.2000000000000002,4056.4025122851176
MVI_63561,158,1,full,medium,33,KF + CV,0.0,-0.3294171798959646,2.000000000000001,6343.804670063646
MVI_63561,158,1,full,medium,33,EKF + CTRV,0.0,-0.32125960453101465,1.9000000000000008,22748.056751324293
MVI_63561,158,1,full,medium,33,UKF + CTRV,0.0,-0.3662266230088578,2.5000000000000013,11977.718960222113
MVI_63562,10,0,full,medium,29,KF + CV,0.0,-0.3202192541829567,2.200000000000001,4677.2695529394605
MVI_63562,10,0,full,medium,29,EKF + CTRV,0.0,-0.32098944769209126,2.100000000000001,20217.65100639998
MVI_63562,10,0,full,medium,29,UKF + CTRV,0.0,-0.35521702711171865,2.4000000000000012,8304.599388063602
MVI_63563,98,1,full,medium,21,KF + CV,0.0,-0.24707664744975724,1.2000000000000002,2159.341994284839
MVI_63563,98,1,full,medium,21,EKF + CTRV,0.0,-0.24384885173352394,1.1,5327.817708999254
MVI_63563,98,1,full,medium,21,UKF + CTRV,0.0,-0.25749419166006693,1.2000000000000002,4574.076475055485
MVI_63563,103,1,full,medium,21,KF + CV,0.0,-0.23666362557402124,1.1,2753.5520853565204
MVI_63563,103,1,full,medium,21,EKF + CTRV,0.0017103201328818702,-0.23104210635639905,1.0,6127.970897839804
MVI_63563,103,1,full,medium,21,UKF + CTRV,0.0,-0.24699286836363898,1.2000000000000002,5231.6898871047015
MVI_20011,10,0,partial,long,61,KF + CV,0.08543703564198711,-0.0039008988644403247,1.0,6793.005926138048
MVI_20011,10,0,partial,long,61,EKF + CTRV,0.0,-0.2933882008860316,3.200000000000002,30250.639186040386
MVI_20011,10,0,partial,long,61,UKF + CTRV,0.0,-0.20467394170074232,1.9000000000000008,3277.797294851059
MVI_20011,21,0,partial,long,76,KF + CV,0.0,-0.39465668364317424,3.9000000000000026,32710.563966945916
MVI_20011,21,0,partial,long,76,EKF + CTRV,0.0,-0.4877473934752872,5.400000000000004,21757.426903386397
MVI_20011,21,0,partial,long,76,UKF + CTRV,0.0,-0.4447942935719063,5.0000000000000036,13777.840608071396
MVI_20011,29,0,partial,medium,31,KF + CV,0.4292113082574207,0.3881110146283396,1.0,2341.111940650427
MVI_20011,29,0,partial,medium,31,EKF + CTRV,0.4133112680692387,0.37615748802437793,1.0,2272.7113086059444
MVI_20011,29,0,partial,medium,31,UKF + CTRV,0.4106922551320363,0.3724246255395486,1.0,1665.2446309239442
MVI_20011,34,0,partial,long,64,KF + CV,0.13328386397178552,0.015521751365195333,1.0,5773.378848590973
MVI_20011,34,0,partial,long,64,EKF + CTRV,0.012716623613327219,-0.15030368445466646,1.0,12158.68467965416
MVI_20011,34,0,partial,long,64,UKF + CTRV,0.0,-0.4796695484571533,3.9000000000000026,3343.0956633344413
MVI_20011,40,1,partial,long,38,KF + CV,0.10927792451219936,-0.021695041260912346,1.0,2392.252581043322
MVI_20011,40,1,partial,long,38,EKF + CTRV,0.0,-0.200257286113339,1.5000000000000004,5738.113927122951
MVI_20011,40,1,partial,long,38,UKF + CTRV,0.0,-0.25223017274562654,1.4000000000000004,1296.5288640874487
MVI_20011,47,0,partial,long,69,KF + CV,0.314751193296214,0.26015583838004674,1.0,10012.55947670317
MVI_20011,47,0,partial,long,69,EKF + CTRV,0.03487251601056997,-0.14525844251408676,1.0,5229.126886759922
MVI_20011,47,0,partial,long,69,UKF + CTRV,0.07104240603486826,-0.09372599686478324,1.0,6859.770155196605
MVI_20012,12,1,partial,medium,31,KF + CV,0.3898878650108969,0.34309757962327225,1.0,1022.9524533424599
MVI_20012,12,1,partial,medium,31,EKF + CTRV,0.3884809668712325,0.3410739880985377,1.0,793.8807484003697
MVI_20012,12,1,partial,medium,31,UKF + CTRV,0.4327770668868711,0.3944742351160307,1.0,701.9293341396368
MVI_20012,16,2,partial,medium,21,KF + CV,0.4736813352732991,0.4491471727613347,1.0,940.1728102024264
MVI_20012,16,2,partial,medium,21,EKF + CTRV,0.5147505596807413,0.5030846392375115,1.0,894.1939471247385
MVI_20012,16,2,partial,medium,21,UKF + CTRV,0.5149478659673038,0.5038903343988064,1.0,736.6411157487714
MVI_20012,16,5,partial,medium,31,KF + CV,0.08918099806575268,-0.008314574895053661,1.0,1027.2764961902117
MVI_20012,16,5,partial,medium,31,EKF + CTRV,0.10780486806918786,0.023321253426740615,1.0,1149.687610020299
MVI_20012,16,5,partial,medium,31,UKF + CTRV,0.07281712180859985,-0.04642519568888778,1.0,498.8701415982905
MVI_20012,17,1,partial,long,41,KF + CV,0.0,-0.27439833025575017,1.8000000000000007,4261.913303496787
MVI_20012,17,1,partial,long,41,EKF + CTRV,0.0,-0.4001294100046489,3.6000000000000023,7275.268247022261
MVI_20012,17,1,partial,long,41,UKF + CTRV,0.0,-0.33698092208094754,2.7000000000000015,3658.032065197367
MVI_20012,18,1,partial,medium,29,KF + CV,0.17257004884176586,0.14206265800632134,1.0,640.5529567961202
MVI_20012,18,1,partial,medium,29,EKF + CTRV,0.17257004884176586,0.12520570878792397,1.0,665.9626488808866
MVI_20012,18,1,partial,medium,29,UKF + CTRV,0.11999707346493746,0.03469217876343979,1.0,447.9467240745238
MVI_20012,18,2,partial,long,38,KF + CV,0.2814894421186521,0.22158495030430336,1.0,2161.836751725493
MVI_20012,18,2,partial,long,38,EKF + CTRV,0.10655415585257559,-0.013190929488662448,1.0,2278.1566643419264
MVI_20012,18,2,partial,long,38,UKF + CTRV,0.12150767165706518,0.008061956034986786,1.0,1503.365976695384
MVI_20012,31,1,partial,medium,28,KF + CV,0.3345477315596597,0.330681633430367,1.0,1429.4025111786734
MVI_20012,31,1,partial,medium,28,EKF + CTRV,0.3345477315596597,0.3320652295524957,1.0,1720.5588762158845
MVI_20012,31,1,partial,medium,28,UKF + CTRV,0.3345477315596577,0.3063934497318218,1.0,842.0703699823131
MVI_20012,41,0,partial,medium,28,KF + CV,0.1386654346906144,0.017459794250349644,1.0,960.6498536316518
MVI_20012,41,0,partial,medium,28,EKF + CTRV,0.12169545064202208,-0.02391187411694537,1.0,696.9189895420611
MVI_20012,41,0,partial,medium,28,UKF + CTRV,0.181306871982168,0.08045919206468342,1.0,654.0373373694191
MVI_20033,2,1,partial,long,69,KF + CV,0.0,-0.30335133509286594,2.000000000000001,12545.595652177779
MVI_20033,2,1,partial,long,69,EKF + CTRV,0.0,-0.39986319652384006,3.400000000000002,21240.394469008635
MVI_20033,2,1,partial,long,69,UKF + CTRV,0.1539269259330875,0.038254793280469754,1.0,4928.129686136743
MVI_20033,5,0,partial,medium,23,KF + CV,0.6911389701856866,0.6885888915928116,1.0,847.1955728168871
MVI_20033,5,0,partial,medium,23,EKF + CTRV,0.6361045481057805,0.6304001013159086,1.0,664.8791587989687
MVI_20033,5,0,partial,medium,23,UKF + CTRV,0.6678061271476462,0.664227081657286,1.0,606.5871654880933
MVI_20033,14,0,partial,medium,31,KF + CV,0.709335317361549,0.7023781385491221,1.0,1989.9665923592875
MVI_20033,14,0,partial,medium,31,EKF + CTRV,0.6392259021732151,0.627272990420203,1.0,1998.272826197552
MVI_20033,14,0,partial,medium,31,UKF + CTRV,0.38729071919674407,0.3357545971053506,1.0,1293.0284956629264
MVI_20034,6,0,partial,medium,20,KF + CV,0.8708110779682994,0.8707844592366497,1.0,393.13146950780634
MVI_20034,6,0,partial,medium,20,EKF + CTRV,0.6539622824846164,0.6443922823130355,1.0,343.50258808507107
MVI_20034,6,0,partial,medium,20,UKF + CTRV,0.8213492830484335,0.8205134141432524,1.0,263.2085415444847
MVI_20034,15,0,partial,long,65,KF + CV,0.0,-0.4445517180039747,inf,13488.22769766577
MVI_20034,15,0,partial,long,65,EKF + CTRV,0.0,-0.6651242655746054,inf,21085.206661285174
MVI_20034,15,0,partial,long,65,UKF + CTRV,0.0,-0.5755938044347592,inf,5884.2932464292835
MVI_20034,16,1,partial,medium,20,KF + CV,0.7754904434828347,0.7706384807271411,1.0,1341.00998435579
MVI_20034,16,1,partial,medium,20,EKF + CTRV,0.8260334435619376,0.8228731429651481,1.0,984.4097955401892
MVI_20034,16,1,partial,medium,20,UKF + CTRV,0.7942558555758552,0.7894956244526102,1.0,967.0329788539777
MVI_20034,20,0,partial,medium,37,KF + CV,0.1356559239709003,0.027918850989679278,1.0,3909.898190457242
MVI_20034,20,0,partial,medium,37,EKF + CTRV,0.06804392855768968,-0.08526985850407509,1.0,3461.29111206735
MVI_20034,20,0,partial,medium,37,UKF + CTRV,0.14754937845705543,0.07418702778570493,1.0,2612.8365092472827
MVI_20034,22,0,partial,medium,30,KF + CV,0.5290904272759512,0.5037767211430852,1.0,3088.817944893259
MVI_20034,22,0,partial,medium,30,EKF + CTRV,0.4790678346617464,0.45002551024863074,1.0,2602.618674154688
MVI_20034,22,0,partial,medium,30,UKF + CTRV,0.5327683608367617,0.5069549282727086,1.0,2154.011515884769
MVI_20034,38,0,partial,medium,20,KF + CV,0.5434867863386715,0.5300005343448598,1.0,278.9537741622104
MVI_20034,38,0,partial,medium,20,EKF + CTRV,0.5571482997263886,0.5452844987500477,1.0,304.2042644432116
MVI_20034,38,0,partial,medium,20,UKF + CTRV,0.5893440540648085,0.5788050487837406,1.0,209.60311227639818
MVI_20034,38,1,partial,medium,23,KF + CV,0.6085432492028677,0.5950801070585069,1.0,544.0423524554642
MVI_20034,38,1,partial,medium,23,EKF + CTRV,0.4448655072156726,0.4100934121438321,1.0,451.6293617507506
MVI_20034,38,1,partial,medium,23,UKF + CTRV,0.3897176887411555,0.3447994300498037,1.0,390.6840870470335
MVI_20034,48,1,partial,medium,34,KF + CV,0.6536742380914868,0.6534603323747589,1.0,120540.56288055918
MVI_20034,48,1,partial,medium,34,EKF + CTRV,0.5404541470024725,0.5333021308056848,1.0,89275.6636257331
MVI_20034,48,1,partial,medium,34,UKF + CTRV,0.5037396009332146,0.4922586751974257,1.0,83537.49507550498
MVI_20034,48,2,partial,medium,37,KF + CV,0.7958357695609409,0.7927934412043449,1.0,14184.663389142674
MVI_20034,48,2,partial,medium,37,EKF + CTRV,0.8298419705255622,0.8277788175848367,1.0,14249.9900134764
MVI_20034,48,2,partial,medium,37,UKF + CTRV,0.7442249447171064,0.7389470829029472,1.0,9475.851788903163
MVI_20034,48,3,partial,long,46,KF + CV,0.4631688794787871,0.43930768879318743,1.0,14236.508162852628
MVI_20034,48,3,partial,long,46,EKF + CTRV,0.4408397108249849,0.4188855120946307,1.0,15245.42424184763
MVI_20034,48,3,partial,long,46,UKF + CTRV,0.5371169678842481,0.5236133550415981,1.0,9316.050306642359
MVI_20034,49,0,partial,long,38,KF + CV,0.8116041286314345,0.8071139249763931,1.0,13846.311350306623
MVI_20034,49,0,partial,long,38,EKF + CTRV,0.7094396261218217,0.6963325318601136,1.0,9923.766859152425
MVI_20034,49,0,partial,long,38,UKF + CTRV,0.6776477265828232,0.6620511502322188,1.0,9565.785427114843
MVI_20034,50,0,partial,medium,20,KF + CV,0.9632804777784268,0.9631943694024074,1.0,5394.465199103736
MVI_20034,50,0,partial,medium,20,EKF + CTRV,0.9311928377841315,0.9308509866769906,1.0,5397.5294077911485
MVI_20034,50,0,partial,medium,20,UKF + CTRV,0.8967825047194155,0.895708433797482,1.0,3942.9328314282625
MVI_20035,2,0,partial,long,49,KF + CV,0.0,-0.2009986374081209,1.3000000000000003,5924.327976253222
MVI_20035,2,0,partial,long,49,EKF + CTRV,0.0,-0.2472637566910458,1.9000000000000008,9804.11445808371
MVI_20035,2,0,partial,long,49,UKF + CTRV,0.1718831209118717,0.0780606472938133,1.0,2461.855661104357
MVI_20035,10,1,partial,long,65,KF + CV,0.0,-0.35714158538930474,4.5000000000000036,13537.982341630446
MVI_20035,10,1,partial,long,65,EKF + CTRV,0.0,-0.46756300224154584,5.0000000000000036,21463.88542104828
MVI_20035,10,1,partial,long,65,UKF + CTRV,0.0,-0.28678158110239255,2.200000000000001,6433.256927650981
MVI_20035,12,0,partial,long,61,KF + CV,0.017454404651267515,-0.17908296767134288,1.0,34599.95196470734
MVI_20035,12,0,partial,long,61,EKF + CTRV,0.0,-0.2576284367532675,1.7000000000000006,49425.24686265614
MVI_20035,12,0,partial,long,61,UKF + CTRV,0.15725562183092803,0.04291321590953845,1.0,14134.153688674833
MVI_20035,13,0,partial,long,73,KF + CV,0.0,-0.4844513828343401,inf,21621.482342443604
MVI_20035,13,0,partial,long,73,EKF + CTRV,0.0,-0.6943889389764683,inf,33671.899730664816
MVI_20035,13,0,partial,long,73,UKF + CTRV,0.0,-0.11781567857183028,inf,13315.938660490958
MVI_20035,15,0,partial,medium,27,KF + CV,0.7013574448499562,0.6923797493660768,1.0,1569.164349709042
MVI_20035,15,0,partial,medium,27,EKF + CTRV,0.547440262267565,0.5266799090564191,1.0,1778.0594094698945
MVI_20035,15,0,partial,medium,27,UKF + CTRV,0.5734341469686131,0.5520654245638105,1.0,939.5033307970763
MVI_20035,19,0,partial,long,53,KF + CV,0.26215614260427383,0.19411869281974692,1.0,13966.208616529146
MVI_20035,19,0,partial,long,53,EKF + CTRV,0.3126493715768072,0.25609091791996524,1.0,16346.107732377515
MVI_20035,19,0,partial,long,53,UKF + CTRV,0.6246073414000188,0.6164262402616016,1.0,6301.202533051736
MVI_20035,22,0,partial,long,74,KF + CV,0.04498057037183125,-0.12518824230990405,1.0,32011.56794131321
MVI_20035,22,0,partial,long,74,EKF + CTRV,0.0,-0.20453830484259974,1.1,42207.78639716866
MVI_20035,22,0,partial,long,74,UKF + CTRV,0.1337550342775655,0.02072354328611936,1.0,12814.40600479391
MVI_20035,28,0,partial,medium,27,KF + CV,0.5531286386084309,0.5359536480478682,1.0,3634.655574723201
MVI_20035,28,0,partial,medium,27,EKF + CTRV,0.5292325278486072,0.5135520010293475,1.0,4097.18781123552
MVI_20035,28,0,partial,medium,27,UKF + CTRV,0.5752585257612427,0.5658884105628612,1.0,1972.8262576410432
MVI_20035,34,0,partial,medium,33,KF + CV,0.45746597046677967,0.42876523448200005,1.0,15680.003095613036
MVI_20035,34,0,partial,medium,33,EKF + CTRV,0.4381815278468109,0.40568718351339955,1.0,18347.276695712157
MVI_20035,34,0,partial,medium,33,UKF + CTRV,0.19333625794066225,0.10554495001045272,1.0,7502.237709212629
MVI_20035,54,0,partial,medium,29,KF + CV,0.7128770645770339,0.7050951391829209,1.0,2433.339116126451
MVI_20035,54,0,partial,medium,29,EKF + CTRV,0.77655335465139,0.771921026664222,1.0,2599.7485734960246
MVI_20035,54,0,partial,medium,29,UKF + CTRV,0.7183228234183904,0.7118714001613997,1.0,1433.750875489769
MVI_20051,42,0,partial,medium,27,KF + CV,0.15113517364986823,0.03788518723038352,1.0,2452.5289167204455
MVI_20051,42,0,partial,medium,27,EKF + CTRV,0.2621328958781934,0.19670640531691724,1.0,2554.8011530314875
MVI_20051,42,0,partial,medium,27,UKF + CTRV,0.40039998513128455,0.36446102613494646,1.0,1632.692130614895
MVI_20051,51,1,partial,medium,37,KF + CV,0.8354025721623686,0.8334351505472409,1.0,25916.90185466168
MVI_20051,51,1,partial,medium,37,EKF + CTRV,0.8471347685772747,0.8453553234630921,1.0,18691.460634286264
MVI_20051,51,1,partial,medium,37,UKF + CTRV,0.8452896213135297,0.8435261333915787,1.0,17945.718363464206
MVI_20051,51,2,partial,long,80,KF + CV,0.5907714029274435,0.5773999557070532,1.0,199779.61444563614
MVI_20051,51,2,partial,long,80,EKF + CTRV,0.5993062217367702,0.586889089983781,1.0,148406.08667124677
MVI_20051,51,2,partial,long,80,UKF + CTRV,0.697959621423592,0.6915256623227245,1.0,134236.37251105814
MVI_20052,8,0,partial,long,78,KF + CV,0.018831083430830002,-0.18043218066916678,1.0,19159.883936143615
MVI_20052,8,0,partial,long,78,EKF + CTRV,0.10747648317789506,-0.02637618750615571,1.0,23960.977801743866
MVI_20052,8,0,partial,long,78,UKF + CTRV,0.05756764283892835,-0.10341929888445767,1.0,13100.49995716487
MVI_20052,12,0,partial,long,43,KF + CV,0.4597577417975049,0.4315279098726427,1.0,4470.158870046695
MVI_20052,12,0,partial,long,43,EKF + CTRV,0.5507621687830772,0.5327381923700348,1.0,5058.707635925083
MVI_20052,12,0,partial,long,43,UKF + CTRV,7.844657002241683e-05,-0.17249405830486134,1.0,2625.464803230417
MVI_20052,25,0,partial,long,52,KF + CV,0.062073597793578635,-0.10600091735543313,1.0,11270.695239148357
MVI_20052,25,0,partial,long,52,EKF + CTRV,0.0,-0.2377016856761398,1.3000000000000003,17683.536550291097
MVI_20052,25,0,partial,long,52,UKF + CTRV,0.0,-0.25868804076072044,1.5000000000000004,8892.251467639893
MVI_20052,31,0,partial,long,61,KF + CV,0.0,-0.3059060325730776,1.6000000000000005,20902.258196485935
MVI_20052,31,0,partial,long,61,EKF + CTRV,0.0,-0.38258902635906106,2.8000000000000016,38350.397825157415
MVI_20052,31,0,partial,long,61,UKF + CTRV,0.1338711964557539,0.01452925747356737,1.0,10155.574630558696
MVI_20052,40,0,partial,medium,33,KF + CV,0.43068752175306146,0.3975005973384296,1.0,2852.1677517158764
MVI_20052,40,0,partial,medium,33,EKF + CTRV,0.20094873131419946,0.11370693770451208,1.0,3171.9626260234504
MVI_20052,40,0,partial,medium,33,UKF + CTRV,0.33734643923683505,0.27500699146455265,1.0,1362.881583126473
MVI_20052,43,2,partial,long,74,KF + CV,0.8225829237848984,0.8204355542916208,1.0,160328.5973952526
MVI_20052,43,2,partial,long,74,EKF + CTRV,0.969974990761175,0.969903773638902,1.0,108395.07861569578
MVI_20052,43,2,partial,long,74,UKF + CTRV,0.9606434547237199,0.960449913518718,1.0,108225.7338839208
MVI_20052,43,3,partial,long,40,KF + CV,0.8420344324222768,0.841264642269856,1.0,29759.294696380995
MVI_20052,43,3,partial,long,40,EKF + CTRV,0.8812220609912279,0.8811530140043828,1.0,20892.025887255066
MVI_20052,43,3,partial,long,40,UKF + CTRV,0.8812220609912198,0.8811870948349706,1.0,20487.568450642855
MVI_20061,8,0,partial,long,64,KF + CV,0.0,-0.1998175212421004,1.4000000000000004,10738.339373946981
MVI_20061,8,0,partial,long,64,EKF + CTRV,0.0,-0.4419216696975891,3.6000000000000023,13197.08918449184
MVI_20061,8,0,partial,long,64,UKF + CTRV,0.1035057569284378,-0.011969085127708182,1.0,7229.663978161609
MVI_20061,8,1,partial,long,65,KF + CV,0.07210520121287607,-0.07034734813317305,1.0,8283.287483375925
MVI_20061,8,1,partial,long,65,EKF + CTRV,0.0,-0.31312141036422597,1.9000000000000008,9152.566245861355
MVI_20061,8,1,partial,long,65,UKF + CTRV,0.0,-0.2877207090069463,2.200000000000001,4142.840504527009
MVI_20061,9,0,partial,long,39,KF + CV,0.20313511698974884,0.11255836312447173,1.0,3236.1295417528295
MVI_20061,9,0,partial,long,39,EKF + CTRV,0.0,-0.221537362873809,1.1,3947.287853335108
MVI_20061,9,0,partial,long,39,UKF + CTRV,0.2837232737819745,0.19835487498501478,1.0,2219.6430719237
MVI_20061,11,1,partial,long,48,KF + CV,0.3435768302047372,0.29231133665318215,1.0,3395.9936451729636
MVI_20061,11,1,partial,long,48,EKF + CTRV,0.0,-0.3528439677700936,2.7000000000000015,2773.209171952183
MVI_20061,11,1,partial,long,48,UKF + CTRV,0.14006716565109006,0.022611251628032458,1.0,2278.539373578109
MVI_20061,13,0,partial,long,59,KF + CV,0.3715670764356634,0.3272965123557626,1.0,11635.932202420128
MVI_20061,13,0,partial,long,59,EKF + CTRV,0.0,-0.3623948934545298,2.5000000000000013,10703.943750957813
MVI_20061,13,0,partial,long,59,UKF + CTRV,0.0,-0.21725723043169892,1.3000000000000003,5905.186871467307
MVI_20061,49,1,partial,long,56,KF + CV,0.42405520167947647,0.37285274369276267,1.0,58971.00629525419
MVI_20061,49,1,partial,long,56,EKF + CTRV,0.4369736902831086,0.389026898126467,1.0,69472.14867795749
MVI_20061,49,1,partial,long,56,UKF + CTRV,0.46744168678598264,0.43762855760747466,1.0,40485.985524206924
MVI_20061,49,2,partial,medium,25,KF + CV,0.5794214396362318,0.5629648268699645,1.0,6547.15485671952
MVI_20061,49,2,partial,medium,25,EKF + CTRV,0.5734673889446668,0.5563351708736922,1.0,5498.550699217104
MVI_20061,49,2,partial,medium,25,UKF + CTRV,0.5069721734586473,0.484166074329237,1.0,4656.595515136537
MVI_20062,25,0,partial,long,83,KF + CV,0.04852419055974281,-0.1379249407082633,1.0,70347.64102784071
MVI_20062,25,0,partial,long,83,EKF + CTRV,0.009964427932789935,-0.2090117251632905,1.0,78136.35122593804
MVI_20062,25,0,partial,long,83,UKF + CTRV,0.025621135625232293,-0.17973413409410746,1.0,47828.06731058972
MVI_20063,7,1,partial,long,75,KF + CV,0.0,-0.24838299383057996,1.7000000000000006,8368.981364430789
MVI_20063,7,1,partial,long,75,EKF + CTRV,0.0,-0.4020248318814877,3.8000000000000025,14878.362484743158
MVI_20063,7,1,partial,long,75,UKF + CTRV,0.11843385335560445,-0.0008835773141798037,1.0,3309.4458129278355
MVI_20063,11,0,partial,long,41,KF + CV,0.3174173618537378,0.25766283228730563,1.0,3308.674217533661
MVI_20063,11,0,partial,long,41,EKF + CTRV,0.14690600685726496,0.02573359198239704,1.0,3402.5868457386
MVI_20063,11,0,partial,long,41,UKF + CTRV,0.48792790919995366,0.4657472245330214,1.0,2334.1524111660906
MVI_20063,12,1,partial,long,88,KF + CV,0.03731743567091912,-0.12882711157154803,1.0,28252.71768368166
MVI_20063,12,1,partial,long,88,EKF + CTRV,0.030766411255197492,-0.1249062684416451,1.0,31940.682200675925
