video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,occlusion_level,motion_model,variant,variant_key
MVI_40204,71,0,long,116,4.64,no_before,,,0.3276,116,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,72,0,medium,33,1.32,preserved,402.0,402.0,0.9697,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,73,0,long,136,5.44,no_before,,,0.2647,136,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,74,0,long,116,4.64,no_before,,,0.4569,116,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,78,0,medium,19,0.76,lost,438.0,,0.2632,131,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,81,0,long,141,5.64,no_before,,,0.305,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,82,0,short,8,0.32,preserved,471.0,471.0,1.0,136,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,82,1,long,40,1.6,lost,471.0,,0.775,136,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,85,0,long,141,5.64,no_before,,,0.5816,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,86,0,long,114,4.56,lost,508.0,,0.4035,136,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,88,0,long,146,5.84,no_before,,,0.1301,146,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,90,0,long,146,5.84,no_before,,,0.6575,146,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,92,0,long,41,1.64,no_before,,,0.9512,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,93,0,long,112,4.48,lost,548.0,,0.4911,131,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,96,0,long,82,3.28,switched,558.0,419.0,0.8415,161,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,98,0,long,156,6.24,no_before,,,0.5705,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,99,0,short,11,0.44,no_before,,,0.7273,151,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,106,0,long,51,2.04,no_before,,,0.6667,126,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,106,1,long,70,2.8,lost,632.0,,0.4,126,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,108,0,long,151,6.04,no_before,,,0.457,151,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,110,0,long,75,3.0,lost,633.0,,0.1733,131,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,112,0,long,40,1.6,no_before,,,0.0,146,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,115,0,long,71,2.84,preserved,667.0,667.0,0.8169,151,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,115,1,short,4,0.16,preserved,667.0,667.0,0.0,151,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,116,0,long,146,5.84,no_before,,,0.0,146,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,117,0,medium,31,1.24,lost,676.0,,0.2581,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,117,1,short,9,0.36,lost,676.0,,0.0,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,119,0,long,66,2.64,lost,684.0,,0.1212,151,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,120,0,long,62,2.48,preserved,707.0,707.0,0.6613,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,121,0,medium,21,0.84,no_before,,,0.9524,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,122,0,long,141,5.64,no_before,,,0.1844,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,126,0,long,43,1.72,preserved,738.0,738.0,0.6279,166,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,126,1,short,4,0.16,lost,707.0,,0.0,166,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,127,0,short,5,0.2,no_before,,,0.4,161,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,128,0,medium,18,0.72,preserved,750.0,750.0,1.0,131,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,128,1,long,98,3.92,lost,750.0,,0.2959,131,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,129,0,long,156,6.24,no_before,,,0.2628,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,133,0,long,53,2.12,lost,768.0,,0.3019,106,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,135,0,long,75,3.0,lost,782.0,,0.2,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,137,0,long,63,2.52,lost,802.0,,0.3333,126,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,138,0,short,7,0.28,lost,933.0,,0.0,166,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,142,0,long,145,5.8,no_before,,,0.8276,146,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,145,0,long,146,5.84,no_before,,,0.5822,161,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,148,0,long,110,4.4,lost,882.0,,0.3364,151,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,149,0,long,72,2.88,lost,882.0,,0.1944,161,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,150,0,long,146,5.84,no_before,,,0.726,146,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,153,0,long,129,5.16,lost,907.0,,0.4264,171,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,154,0,medium,28,1.12,no_before,,,0.6786,166,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,158,0,medium,31,1.24,no_before,,,0.0,175,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,161,0,medium,22,0.88,no_before,,,0.8636,170,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,161,1,long,67,2.68,preserved,955.0,955.0,0.2239,170,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,162,0,long,151,6.04,no_before,,,0.0199,151,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,165,1,long,139,5.56,lost,982.0,,0.6619,145,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,168,0,long,120,4.8,no_before,,,0.7583,120,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,173,0,long,65,2.6,no_before,,,0.9692,65,partial,KF + CV,DIoU + gate,diouexp
MVI_40204,177,0,medium,20,0.8,no_before,,,0.6,20,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,2,0,long,72,2.88,switched,1.0,26.0,0.1528,1140,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,2,1,long,175,7.0,preserved,26.0,26.0,0.6171,1140,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,2,2,short,9,0.36,preserved,26.0,26.0,1.0,1140,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,2,3,short,6,0.24,preserved,26.0,26.0,1.0,1140,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,2,4,long,410,16.4,preserved,26.0,26.0,0.9976,1140,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,3,0,long,58,2.32,no_before,,,0.9655,81,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,4,1,long,46,1.84,preserved,2.0,2.0,1.0,141,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,5,0,medium,19,0.76,no_before,,,0.0,146,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,7,0,medium,19,0.76,no_before,,,0.0,186,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,7,1,medium,14,0.56,preserved,65.0,65.0,1.0,186,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,7,3,long,97,3.88,preserved,65.0,65.0,1.0,186,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,8,1,short,4,0.16,preserved,110.0,110.0,1.0,920,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,8,2,short,5,0.2,preserved,110.0,110.0,1.0,920,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,8,3,short,10,0.4,preserved,110.0,110.0,1.0,920,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,8,4,medium,24,0.96,preserved,110.0,110.0,1.0,920,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,8,5,long,591,23.64,lost,110.0,,0.7766,920,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,9,0,medium,34,1.36,preserved,146.0,146.0,1.0,96,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,11,0,medium,32,1.28,no_before,,,0.4062,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,11,1,long,89,3.56,preserved,169.0,169.0,0.9775,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,15,0,long,223,8.92,lost,175.0,,1.0,775,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,21,0,short,5,0.2,no_before,,,0.0,625,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,21,1,long,612,24.48,lost,305.0,,0.0294,625,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,23,0,short,11,0.44,preserved,333.0,333.0,1.0,66,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,23,1,short,4,0.16,preserved,333.0,333.0,1.0,66,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,28,0,short,3,0.12,preserved,403.0,403.0,1.0,405,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,28,1,medium,15,0.6,preserved,403.0,403.0,1.0,405,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,29,0,medium,23,0.92,preserved,412.0,412.0,1.0,370,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,31,0,long,41,1.64,no_before,,,0.6829,43,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,32,0,long,172,6.88,switched,434.0,467.0,0.8721,266,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,33,0,medium,14,0.56,preserved,434.0,434.0,1.0,270,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,35,0,medium,23,0.92,lost,466.0,,1.0,156,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,36,0,long,77,3.08,lost,488.0,,0.987,195,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,38,0,medium,13,0.52,switched,507.0,533.0,1.0,140,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,38,1,long,49,1.96,lost,507.0,,0.9796,140,partial,KF + CV,DIoU + gate,diouexp
MVI_40751,41,0,long,45,1.8,no_before,,,0.3111,45,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,3,0,short,11,0.44,no_before,,,0.6364,11,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,4,0,medium,26,1.04,no_before,,,0.0,26,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,5,0,long,40,1.6,no_before,,,0.95,41,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,8,0,medium,13,0.52,no_before,,,0.3846,16,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,9,0,long,55,2.2,lost,15.0,,0.0727,61,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,11,0,long,52,2.08,lost,28.0,,0.0577,61,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,13,0,medium,16,0.64,no_before,,,0.25,26,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,15,0,long,65,2.6,lost,41.0,,0.9692,76,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,19,0,long,62,2.48,no_before,,,0.871,81,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,20,0,long,57,2.28,lost,61.0,,0.0,66,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,22,0,long,61,2.44,no_before,,,0.377,61,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,23,0,long,45,1.8,preserved,74.0,74.0,0.7333,81,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,24,0,short,11,0.44,no_before,,,0.1818,21,partial,KF + CV,DIoU + gate,diouexp
MVI_63554,25,0,long,51,2.04,lost,74.0,,0.1176,56,partial,KF + CV,DIoU + gate,diouexp
