video,track_id,event_id,start_frame,end_frame,length_frames,has_full,eligible,exclusion_reason,outcome,id_before,id_after,id_continuous,recall_during,tracker
MVI_63553,152,0,1131,1141,11,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,156,0,1169,1225,57,False,True,,preserved,717.0,717.0,True,1.0,runB-cv
MVI_63553,156,1,1229,1236,8,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,157,0,1181,1201,21,False,True,,no_match_before,,,False,1.0,runB-cv
MVI_63553,159,0,1182,1246,65,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,160,0,1181,1246,66,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,161,0,1186,1194,9,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,162,0,1201,1206,6,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,163,0,1201,1212,12,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,165,0,1220,1281,62,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,166,0,1233,1287,55,False,True,,switched,746.0,786.0,False,0.6,runB-cv
MVI_63553,166,1,1298,1321,24,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,170,0,1252,1323,72,False,True,,no_match_before,,,False,0.3472,runB-cv
MVI_63553,170,1,1328,1331,4,False,True,,preserved,809.0,809.0,True,1.0,runB-cv
MVI_63553,171,0,1258,1326,69,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,172,0,1256,1308,53,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,172,1,1313,1326,14,False,True,,preserved,789.0,789.0,True,1.0,runB-cv
MVI_63553,173,0,1270,1326,57,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,174,0,1282,1324,43,False,True,,preserved,790.0,790.0,True,1.0,runB-cv
MVI_63553,174,1,1328,1346,19,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,176,0,1271,1281,11,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,177,0,1311,1319,9,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,180,0,1389,1397,9,False,True,,preserved,826.0,826.0,True,1.0,runB-cv
MVI_63553,181,0,1336,1345,10,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,182,0,1342,1401,60,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,183,0,1352,1405,54,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,185,0,1374,1405,32,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,186,0,1385,1405,21,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63553,189,0,1099,1110,12,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63553,190,0,1305,1361,57,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,3,0,1,11,11,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,4,0,1,26,26,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,5,0,1,40,40,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,8,0,11,23,13,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,9,0,17,71,55,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,11,0,50,101,52,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,13,0,51,66,16,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,15,0,77,141,65,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,19,0,115,176,62,False,True,,switched,67.0,75.0,False,0.8548,runB-cv
MVI_63554,20,0,120,176,57,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,22,0,136,196,61,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,23,0,156,200,45,False,True,,switched,83.0,88.0,False,0.7333,runB-cv
MVI_63554,24,0,146,156,11,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,25,0,161,211,51,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,30,0,208,281,74,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,31,0,201,276,76,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,32,0,213,276,64,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,33,0,262,306,45,False,True,,lost_after,136.0,,False,0.9556,runB-cv
MVI_63554,35,0,236,251,16,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,36,0,248,306,59,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,41,0,357,381,25,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,42,0,291,301,11,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_63554,43,0,305,366,62,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_63554,44,0,323,386,64,False,False,gt_missing_after,,,,False,0.0,runB-cv
