video,track_id,event_id,start_frame,end_frame,length_frames,has_full,outcome__cv,id_before__cv,id_after__cv,id_continuous__cv,recall_during__cv,outcome__ekf_ctrv,id_before__ekf_ctrv,id_after__ekf_ctrv,id_continuous__ekf_ctrv,recall_during__ekf_ctrv,outcome__ukf_ctrv,id_before__ukf_ctrv,id_after__ukf_ctrv,id_continuous__ukf_ctrv,recall_during__ukf_ctrv,split,part,source,curv,path_len,net_disp,max_occ,mean_occ,full_len,full_start,full_end,occluder,code,n_preserved,differ
MVI_39311,32,1,669,673,5,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,4.2,4.19,0.1212,0.112,0,-1,-1,vehicle,NNN,0,False
MVI_39311,32,2,678,724,47,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,0.2202189311010947,37.9,31.06,0.272,0.196,0,-1,-1,vehicle,NNN,0,False
MVI_39311,32,3,735,788,54,False,no_match_before,,,False,0.2778,no_match_before,,,False,0.2778,no_match_before,,,False,0.2778,DETRAC-test,test,test,0.25765027322404377,46.03,36.6,0.2597,0.1609,0,-1,-1,vehicle,NNN,0,False
MVI_39311,32,4,961,963,3,False,preserved,658.0,658.0,True,1.0,preserved,645.0,645.0,True,1.0,preserved,642.0,642.0,True,1.0,DETRAC-test,test,test,,0.63,0.63,0.1066,0.1039,0,-1,-1,vehicle,PPP,3,False
MVI_39311,32,5,968,1281,314,False,switched,658.0,1132.0,False,0.5096,switched,645.0,1129.0,False,0.5096,switched,642.0,1122.0,False,0.5096,DETRAC-test,test,test,1.3210566699550585,211.75,91.23,0.5764,0.4073,0,-1,-1,vehicle,SSS,0,False
MVI_39311,33,0,731,781,51,False,preserved,603.0,603.0,False,0.902,preserved,591.0,591.0,False,0.902,preserved,588.0,588.0,False,0.902,DETRAC-test,test,test,0.8271604938271606,25.16,13.77,0.2469,0.2003,0,-1,-1,vehicle,PPP,3,False
MVI_39311,34,0,968,1039,72,False,switched,749.0,903.0,False,0.2778,switched,734.0,887.0,False,0.2778,switched,735.0,885.0,False,0.2778,DETRAC-test,test,test,0.017139914668236056,138.27,135.94,0.7811,0.4256,0,-1,-1,vehicle,SSS,0,False
MVI_39311,35,0,1043,1093,51,False,preserved,765.0,765.0,False,0.7647,preserved,750.0,750.0,False,0.7647,preserved,813.0,813.0,False,0.7647,DETRAC-test,test,test,0.06817403220280904,31.18,29.19,0.4725,0.3411,0,-1,-1,vehicle,PPP,3,False
MVI_39311,37,0,946,1046,101,False,switched,786.0,996.0,False,0.0,switched,771.0,978.0,False,0.0,switched,773.0,976.0,False,0.0,DETRAC-test,test,test,0.049721433827394135,99.86,95.13,0.5603,0.3972,0,-1,-1,vehicle,SSS,0,False
MVI_39311,37,1,1148,1224,77,False,switched,996.0,1152.0,False,0.1558,switched,978.0,1148.0,False,0.1558,switched,976.0,1142.0,False,0.1558,DETRAC-test,test,test,,0.0,0.0,0.8926,0.5281,0,-1,-1,vehicle,SSS,0,False
MVI_39311,38,0,1128,1179,52,False,preserved,789.0,789.0,True,1.0,preserved,774.0,774.0,True,1.0,preserved,853.0,853.0,True,1.0,DETRAC-test,test,test,0.09093406593406606,39.71,36.4,0.1665,0.1275,0,-1,-1,vehicle,PPP,3,False
MVI_39311,38,1,1189,1217,29,False,preserved,789.0,789.0,True,1.0,preserved,774.0,774.0,True,1.0,preserved,853.0,853.0,True,1.0,DETRAC-test,test,test,0.024267782426778295,24.48,23.9,0.2292,0.1523,0,-1,-1,vehicle,PPP,3,False
MVI_39311,38,2,1295,1445,151,False,preserved,789.0,789.0,True,1.0,preserved,774.0,774.0,True,1.0,preserved,853.0,853.0,True,1.0,DETRAC-test,test,test,0.6257110352673494,128.61,79.11,0.2,0.1514,0,-1,-1,vehicle,PPP,3,False
MVI_39311,40,0,1207,1287,81,False,lost_after,892.0,,False,0.0,lost_after,875.0,,False,0.0,lost_after,1004.0,,False,0.0,DETRAC-test,test,test,0.0446732849311009,141.01,134.98,0.6525,0.426,0,-1,-1,vehicle,LLL,0,False
MVI_39311,41,0,1271,1445,175,False,switched,1071.0,1381.0,False,0.8857,switched,1066.0,1389.0,False,0.8857,preserved,1061.0,1061.0,False,0.88,DETRAC-test,test,test,0.6190896259703598,91.77,56.68,0.4827,0.3301,0,-1,-1,vehicle,SSP,1,True
MVI_39311,43,0,928,1033,106,True,no_match_before,,,False,0.283,no_match_before,,,False,0.2925,no_match_before,,,False,0.2925,DETRAC-test,test,test,0.1132845246744536,199.2,178.93,1.0,0.5996,32,958,989,vehicle,NNN,0,False
MVI_39311,43,1,1221,1234,14,False,preserved,1008.0,1008.0,True,1.0,preserved,990.0,990.0,True,1.0,preserved,989.0,989.0,True,1.0,DETRAC-test,test,test,0.030334728033472924,29.55,28.68,0.112,0.1071,0,-1,-1,vehicle,PPP,3,False
MVI_39311,44,0,1100,1119,20,False,preserved,960.0,960.0,False,1.0,preserved,943.0,943.0,False,1.0,preserved,941.0,941.0,False,1.0,DETRAC-test,test,test,0.01972909305064796,34.63,33.96,0.1674,0.1394,0,-1,-1,vehicle,PPP,3,False
MVI_39311,45,0,1446,1498,53,False,preserved,1166.0,1166.0,True,1.0,preserved,1185.0,1185.0,True,1.0,preserved,1157.0,1157.0,True,1.0,DETRAC-test,test,test,0.36228160328879766,26.51,19.46,0.1325,0.1156,0,-1,-1,vehicle,PPP,3,False
MVI_39311,46,0,1431,1432,2,False,preserved,1138.0,1138.0,True,1.0,preserved,1135.0,1135.0,True,1.0,preserved,1128.0,1128.0,True,1.0,DETRAC-test,test,test,,0.6,0.6,0.1042,0.1025,0,-1,-1,vehicle,PPP,3,False
MVI_39311,46,1,1440,1489,50,False,preserved,1138.0,1138.0,True,1.0,preserved,1135.0,1135.0,True,1.0,preserved,1128.0,1128.0,True,1.0,DETRAC-test,test,test,0.7307692307692308,26.1,15.08,0.1513,0.1244,0,-1,-1,vehicle,PPP,3,False
MVI_39311,48,0,1292,1432,141,False,switched,1228.0,1379.0,False,0.2128,switched,1234.0,1387.0,False,0.2057,switched,1221.0,1377.0,False,0.2128,DETRAC-test,test,test,0.2522576045627376,105.39,84.16,0.5713,0.3727,0,-1,-1,vehicle,SSS,0,False
MVI_39361,4,0,87,103,17,False,preserved,24.0,24.0,True,1.0,preserved,23.0,23.0,True,1.0,preserved,23.0,23.0,True,1.0,DETRAC-test,test,test,0.0002308580223162604,129.98,129.95,0.2939,0.2204,0,-1,-1,vehicle,PPP,3,False
MVI_39361,4,1,110,127,18,False,preserved,24.0,24.0,False,0.7778,preserved,23.0,23.0,False,0.7778,preserved,23.0,23.0,False,0.7778,DETRAC-test,test,test,0.0007367222557095321,149.42,149.31,0.4565,0.301,0,-1,-1,vehicle,PPP,3,False
MVI_39361,6,0,116,136,21,False,preserved,76.0,76.0,False,0.619,switched,76.0,102.0,False,0.619,switched,75.0,102.0,False,0.619,DETRAC-test,test,test,0.0008392782207302663,143.1,142.98,0.88,0.3966,0,-1,-1,vehicle,PSS,1,True
MVI_39361,7,0,215,262,48,False,no_match_before,,,False,0.5208,no_match_before,,,False,0.4792,no_match_before,,,False,0.4792,DETRAC-test,test,test,0.009718087900542738,115.33,114.22,0.4938,0.3366,0,-1,-1,vehicle,NNN,0,False
MVI_39361,10,0,463,467,5,False,preserved,193.0,193.0,True,1.0,preserved,194.0,194.0,True,1.0,preserved,194.0,194.0,True,1.0,DETRAC-test,test,test,0.0010834236186347823,27.72,27.69,0.1135,0.1087,0,-1,-1,background,PPP,3,False
MVI_39361,15,0,783,792,10,False,lost_after,367.0,,False,1.0,lost_after,370.0,,False,1.0,lost_after,366.0,,False,1.0,DETRAC-test,test,test,0.001498386353158132,86.89,86.76,0.1574,0.1315,0,-1,-1,background,LLL,0,False
MVI_39361,25,0,1576,1593,18,False,lost_after,616.0,,False,0.3889,lost_after,615.0,,False,0.3889,lost_after,610.0,,False,0.2778,DETRAC-test,test,test,0.012994862496222392,33.52,33.09,0.1345,0.1122,0,-1,-1,vehicle,LLL,0,False
MVI_39361,41,0,1676,1688,13,False,no_match_before,,,False,0.8462,no_match_before,,,False,0.8462,no_match_before,,,False,0.8462,DETRAC-test,test,test,0.07868467410452151,18.37,17.03,0.1261,0.1115,0,-1,-1,vehicle,NNN,0,False
MVI_39361,42,0,1775,1784,10,False,switched,693.0,801.0,False,0.8,switched,694.0,802.0,False,0.8,switched,780.0,800.0,False,0.8,DETRAC-test,test,test,0.01504629629629628,17.54,17.28,0.1467,0.1267,0,-1,-1,vehicle,SSS,0,False
MVI_39361,43,0,1756,1757,2,False,preserved,770.0,770.0,True,1.0,preserved,771.0,771.0,True,1.0,preserved,769.0,769.0,True,1.0,DETRAC-test,test,test,,2.27,2.27,0.1041,0.1026,0,-1,-1,vehicle,PPP,3,False
MVI_39361,50,0,1753,1761,9,False,lost_after,772.0,,False,0.4444,lost_after,773.0,,False,0.4444,lost_after,771.0,,False,0.4444,DETRAC-test,test,test,0.07080504364694451,22.08,20.62,0.3422,0.239,0,-1,-1,vehicle,LLL,0,False
MVI_39361,52,0,1773,1828,56,True,no_match_before,,,False,0.7143,no_match_before,,,False,0.7143,no_match_before,,,False,0.7143,DETRAC-test,test,test,0.037554069996067696,105.54,101.72,1.0,0.5838,6,1795,1800,vehicle,NNN,0,False
MVI_39361,57,1,1942,1951,10,False,preserved,897.0,897.0,True,1.0,preserved,905.0,905.0,True,1.0,preserved,899.0,899.0,True,1.0,DETRAC-test,test,test,0.005593385214007984,41.35,41.12,0.1383,0.1296,0,-1,-1,vehicle,PPP,3,False
MVI_39371,12,0,186,228,43,False,preserved,98.0,98.0,False,0.9767,preserved,99.0,99.0,False,0.9767,preserved,99.0,99.0,False,0.9767,DETRAC-test,test,test,0.09806685461135722,54.53,49.66,0.6524,0.4195,0,-1,-1,vehicle,PPP,3,False
MVI_39371,12,1,236,238,3,False,preserved,98.0,98.0,True,1.0,preserved,99.0,99.0,True,1.0,preserved,99.0,99.0,True,1.0,DETRAC-test,test,test,,1.54,1.54,0.112,0.1069,0,-1,-1,vehicle,PPP,3,False
MVI_39371,13,0,152,201,50,False,no_match_before,,,False,0.88,no_match_before,,,False,0.88,no_match_before,,,False,0.88,DETRAC-test,test,test,0.0032732100347920845,438.31,436.88,0.3093,0.23,0,-1,-1,vehicle,NNN,0,False
MVI_39371,17,0,314,328,15,False,switched,143.0,124.0,False,1.0,switched,144.0,125.0,False,1.0,switched,125.0,144.0,False,1.0,DETRAC-test,test,test,0.012325195543967826,42.71,42.19,0.1237,0.1102,0,-1,-1,vehicle,SSS,0,False
MVI_39371,19,0,277,297,21,True,switched,138.0,159.0,False,0.1429,switched,139.0,160.0,False,0.1429,switched,139.0,159.0,False,0.1429,DETRAC-test,test,test,0.0017163048965169736,99.22,99.05,1.0,0.7435,10,288,297,vehicle,SSS,0,False
MVI_39371,31,0,416,456,41,False,preserved,234.0,234.0,True,1.0,preserved,238.0,238.0,True,1.0,preserved,237.0,237.0,True,1.0,DETRAC-test,test,test,0.0006591306067296188,303.63,303.43,0.3144,0.253,0,-1,-1,vehicle,PPP,3,False
MVI_39371,43,0,724,757,34,False,preserved,394.0,394.0,True,1.0,preserved,409.0,409.0,True,1.0,preserved,408.0,408.0,True,1.0,DETRAC-test,test,test,0.00017255064361387795,289.82,289.77,0.1619,0.1368,0,-1,-1,vehicle,PPP,3,False
MVI_39371,51,0,827,885,59,False,switched,476.0,535.0,False,0.8983,switched,507.0,559.0,False,0.9153,switched,498.0,550.0,False,0.9153,DETRAC-test,test,test,0.002687217185834978,649.25,647.51,0.5314,0.2925,0,-1,-1,background,SSS,0,False
MVI_39371,54,0,986,1078,93,False,preserved,555.0,555.0,True,1.0,preserved,578.0,578.0,True,1.0,preserved,569.0,569.0,True,1.0,DETRAC-test,test,test,0.003318768553417284,601.61,599.62,0.302,0.2066,0,-1,-1,background,PPP,3,False
MVI_39371,59,0,1127,1133,7,False,preserved,657.0,657.0,True,1.0,preserved,680.0,680.0,True,1.0,preserved,671.0,671.0,True,1.0,DETRAC-test,test,test,0.0,18.69,18.69,0.1427,0.1329,0,-1,-1,background,PPP,3,False
MVI_39371,59,1,1139,1204,66,False,switched,657.0,692.0,False,0.7727,switched,680.0,715.0,False,0.7727,switched,671.0,706.0,False,0.7727,DETRAC-test,test,test,0.003841876453341442,595.74,593.46,0.5054,0.2876,0,-1,-1,background,SSS,0,False
MVI_39371,60,0,1199,1263,65,False,preserved,662.0,662.0,False,0.8769,preserved,685.0,685.0,False,0.8769,preserved,676.0,676.0,False,0.8769,DETRAC-test,test,test,0.00415124635297337,512.81,510.69,0.5636,0.3467,0,-1,-1,background,PPP,3,False
MVI_39401,17,0,114,120,7,False,preserved,101.0,101.0,True,1.0,preserved,101.0,101.0,True,1.0,preserved,101.0,101.0,True,1.0,DETRAC-test,test,test,,4.99,4.96,0.1237,0.1092,0,-1,-1,background,PPP,3,False
MVI_39401,23,1,131,134,4,False,preserved,146.0,146.0,True,1.0,preserved,146.0,146.0,True,1.0,preserved,146.0,146.0,True,1.0,DETRAC-test,test,test,,4.35,4.35,0.1584,0.1242,0,-1,-1,background,PPP,3,False
MVI_39401,33,0,214,257,44,False,preserved,194.0,194.0,True,1.0,preserved,193.0,193.0,True,1.0,preserved,193.0,193.0,True,1.0,DETRAC-test,test,test,0.010692611501782023,104.92,103.81,0.4657,0.328,0,-1,-1,vehicle,PPP,3,False
MVI_39401,37,0,249,307,59,False,preserved,265.0,265.0,True,1.0,preserved,264.0,264.0,True,1.0,preserved,264.0,264.0,True,1.0,DETRAC-test,test,test,0.0015943665714475141,150.77,150.53,0.5116,0.3701,0,-1,-1,vehicle,PPP,3,False
MVI_39401,39,0,251,335,85,False,switched,237.0,397.0,False,0.8353,switched,236.0,395.0,False,0.8353,switched,236.0,397.0,False,0.8353,DETRAC-test,test,test,0.03980596376087875,145.76,140.18,0.7917,0.4658,0,-1,-1,background,SSS,0,False
MVI_39401,45,0,385,405,21,False,preserved,365.0,365.0,True,1.0,preserved,364.0,364.0,True,1.0,preserved,365.0,365.0,True,1.0,DETRAC-test,test,test,0.0019428254232582987,72.2,72.06,0.3295,0.2993,0,-1,-1,vehicle,PPP,3,False
MVI_39401,47,0,391,411,21,False,preserved,312.0,312.0,True,1.0,preserved,312.0,312.0,True,1.0,preserved,312.0,312.0,True,1.0,DETRAC-test,test,test,0.26152073732718883,10.95,8.68,0.2934,0.2274,0,-1,-1,vehicle,PPP,3,False
MVI_39401,54,0,371,426,56,False,switched,439.0,521.0,False,0.4464,switched,438.0,524.0,False,0.4107,switched,442.0,528.0,False,0.4107,DETRAC-test,test,test,0.008890177320384662,208.81,206.97,0.612,0.4073,0,-1,-1,vehicle,SSS,0,False
MVI_39401,63,0,502,531,30,False,no_match_before,,,False,0.7333,no_match_before,,,False,0.8,no_match_before,,,False,0.7,DETRAC-test,test,test,0.05460970125281084,98.49,93.39,0.5317,0.3298,0,-1,-1,vehicle,NNN,0,False
MVI_39401,66,0,544,605,62,False,switched,606.0,728.0,False,0.7258,switched,610.0,731.0,False,0.7258,switched,616.0,739.0,False,0.7258,DETRAC-test,test,test,0.031452548270451075,151.18,146.57,0.8205,0.5251,0,-1,-1,background,SSS,0,False
MVI_39401,68,0,562,611,50,False,preserved,661.0,661.0,True,1.0,preserved,664.0,664.0,True,1.0,preserved,672.0,672.0,True,1.0,DETRAC-test,test,test,0.0029387755102039392,184.29,183.75,0.485,0.3087,0,-1,-1,vehicle,PPP,3,False
MVI_39401,70,0,620,666,47,False,switched,671.0,510.0,False,0.9362,switched,674.0,513.0,False,0.9362,switched,682.0,517.0,False,0.9362,DETRAC-test,test,test,0.007597946814372314,347.45,344.83,0.6588,0.3885,0,-1,-1,vehicle,SSS,0,False
MVI_39401,72,0,617,670,54,False,preserved,730.0,730.0,False,0.8148,preserved,733.0,733.0,False,0.8148,preserved,741.0,741.0,False,0.8148,DETRAC-test,test,test,0.008905275099262644,177.87,176.3,0.5388,0.3761,0,-1,-1,vehicle,PPP,3,False
MVI_39401,83,0,794,813,20,True,switched,899.0,979.0,False,0.2,switched,918.0,1007.0,False,0.2,switched,924.0,1008.0,False,0.2,DETRAC-test,test,test,0.013954033771106822,86.47,85.28,1.0,0.862,15,799,813,vehicle,SSS,0,False
MVI_39401,92,0,962,1016,55,True,preserved,1024.0,1024.0,True,1.0,preserved,1063.0,1063.0,True,1.0,preserved,1054.0,1054.0,True,1.0,DETRAC-test,test,test,0.002345527743742304,286.32,285.65,1.0,0.7381,27,981,1007,vehicle,PPP,3,False
MVI_39401,94,1,980,984,5,False,preserved,1047.0,1047.0,True,1.0,preserved,1097.0,1097.0,True,1.0,preserved,1078.0,1078.0,True,1.0,DETRAC-test,test,test,0.003542958370239324,11.33,11.29,0.1215,0.1119,0,-1,-1,vehicle,PPP,3,False
MVI_39401,99,0,1001,1063,63,False,switched,1029.0,1154.0,False,0.8571,switched,1069.0,1210.0,False,0.9048,switched,1060.0,1187.0,False,0.9048,DETRAC-test,test,test,0.01834631817039467,162.08,159.16,0.5631,0.4012,0,-1,-1,background,SSS,0,False
MVI_39401,104,0,1091,1111,21,False,preserved,1152.0,1152.0,True,1.0,preserved,1208.0,1208.0,True,1.0,preserved,1185.0,1185.0,True,1.0,DETRAC-test,test,test,0.0038986354775827348,56.65,56.43,0.2791,0.2124,0,-1,-1,vehicle,PPP,3,False
MVI_39401,113,0,1261,1347,87,False,switched,1289.0,1355.0,False,0.7356,switched,1347.0,1415.0,False,0.7816,switched,1322.0,1390.0,False,0.7356,DETRAC-test,test,test,0.04622943056706519,176.75,168.94,0.7015,0.459,0,-1,-1,background,SSS,0,False
MVI_39401,118,0,1338,1358,21,False,preserved,1326.0,1326.0,True,1.0,preserved,1385.0,1385.0,True,1.0,preserved,1360.0,1360.0,True,1.0,DETRAC-test,test,test,0.039816232771822335,27.16,26.12,0.2388,0.1844,0,-1,-1,vehicle,PPP,3,False
MVI_39401,125,0,11,80,70,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,0.059096038486666114,178.32,168.37,0.3227,0.1797,0,-1,-1,vehicle,NNN,0,False
MVI_39401,125,1,89,101,13,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,0.0003806623524933439,26.28,26.27,0.1272,0.116,0,-1,-1,vehicle,NNN,0,False
MVI_39501,6,1,65,67,3,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,1.43,1.39,0.1096,0.1054,0,-1,-1,vehicle,NNN,0,False
MVI_39501,10,1,163,185,23,False,no_match_before,,,False,0.1739,no_match_before,,,False,0.1739,no_match_before,,,False,0.1739,DETRAC-test,test,test,0.046206896551724164,15.17,14.5,0.1825,0.1394,0,-1,-1,vehicle,NNN,0,False
MVI_39501,12,0,160,162,3,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,0.96,0.77,0.1431,0.1286,0,-1,-1,vehicle,NNN,0,False
MVI_39501,12,1,188,192,5,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,1.03,0.53,0.1618,0.1331,0,-1,-1,vehicle,NNN,0,False
MVI_39501,12,2,200,295,96,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,0.21865284974093258,58.8,48.25,0.6859,0.3658,0,-1,-1,vehicle,NNN,0,False
MVI_39501,16,0,220,223,4,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,1.45,1.45,0.1767,0.1355,0,-1,-1,vehicle,NNN,0,False
MVI_39501,16,1,229,232,4,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,1.06,0.96,0.1738,0.1425,0,-1,-1,vehicle,NNN,0,False
MVI_39501,16,2,239,440,202,True,no_match_before,,,False,0.2723,no_match_before,,,False,0.2772,no_match_before,,,False,0.2772,DETRAC-test,test,test,0.032970940865677756,406.66,393.68,1.0,0.6094,35,394,428,vehicle,NNN,0,False
MVI_39501,17,0,317,357,41,False,no_match_before,,,False,0.3171,no_match_before,,,False,0.3171,no_match_before,,,False,0.3171,DETRAC-test,test,test,0.02949173813009831,49.22,47.81,0.4614,0.3161,0,-1,-1,vehicle,NNN,0,False
MVI_39511,6,1,176,177,2,False,preserved,116.0,116.0,True,1.0,preserved,119.0,119.0,True,1.0,preserved,119.0,119.0,True,1.0,DETRAC-test,test,test,,0.64,0.64,0.1077,0.1046,0,-1,-1,vehicle,PPP,3,False
MVI_39511,7,1,121,231,111,False,switched,6.0,209.0,False,0.8829,switched,18.0,214.0,False,0.8739,switched,18.0,219.0,False,0.8829,DETRAC-test,test,test,0.24218009478672986,131.05,105.5,0.8371,0.5642,0,-1,-1,vehicle,SSS,0,False
MVI_39511,12,0,171,261,91,False,preserved,113.0,113.0,False,0.6264,preserved,116.0,116.0,False,0.6374,switched,116.0,229.0,False,0.5934,DETRAC-test,test,test,0.05346779564266013,110.73,105.11,0.3252,0.2542,0,-1,-1,vehicle,PPS,2,True
MVI_40701,8,0,469,478,10,False,lost_after,131.0,,False,0.4,lost_after,132.0,,False,0.4,lost_after,132.0,,False,0.4,DETRAC-test,test,test,0.005464480874316946,16.56,16.47,0.1086,0.106,0,-1,-1,vehicle,LLL,0,False
MVI_40701,8,1,483,553,71,False,lost_after,131.0,,False,0.0,lost_after,132.0,,False,0.0,lost_after,132.0,,False,0.0,DETRAC-test,test,test,0.00789889415481837,121.22,120.27,0.1634,0.1362,0,-1,-1,vehicle,LLL,0,False
MVI_40701,8,2,571,572,2,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,2.04,2.04,0.1019,0.1014,0,-1,-1,vehicle,NNN,0,False
MVI_40701,9,0,189,234,46,True,switched,109.0,257.0,False,0.3696,switched,109.0,257.0,False,0.3696,switched,109.0,258.0,False,0.3696,DETRAC-test,test,test,0.021559755123768953,191.9,187.85,1.0,0.6668,19,200,218,vehicle,SSS,0,False
MVI_40701,10,0,310,349,40,False,preserved,135.0,135.0,True,1.0,preserved,136.0,136.0,True,1.0,preserved,136.0,136.0,True,1.0,DETRAC-test,test,test,0.004592145015105631,83.13,82.75,0.129,0.1134,0,-1,-1,vehicle,PPP,3,False
MVI_40701,10,1,364,367,4,False,preserved,135.0,135.0,True,1.0,preserved,136.0,136.0,True,1.0,preserved,136.0,136.0,True,1.0,DETRAC-test,test,test,0.0017605633802817433,5.69,5.68,0.101,0.1004,0,-1,-1,vehicle,PPP,3,False
MVI_40701,10,2,373,379,7,False,preserved,135.0,135.0,True,1.0,preserved,136.0,136.0,True,1.0,preserved,136.0,136.0,True,1.0,DETRAC-test,test,test,0.0,11.8,11.8,0.1103,0.105,0,-1,-1,vehicle,PPP,3,False
MVI_40701,10,3,389,393,5,False,preserved,135.0,135.0,True,1.0,preserved,136.0,136.0,True,1.0,preserved,136.0,136.0,True,1.0,DETRAC-test,test,test,0.0029940119760478723,6.7,6.68,0.1087,0.1042,0,-1,-1,vehicle,PPP,3,False
MVI_40701,10,4,398,449,52,False,lost_after,135.0,,False,0.7115,lost_after,136.0,,False,0.6923,lost_after,136.0,,False,0.7115,DETRAC-test,test,test,0.008885686839577245,84.02,83.28,0.1443,0.1153,0,-1,-1,vehicle,LLL,0,False
MVI_40701,11,0,168,232,65,False,switched,174.0,199.0,False,0.8154,switched,174.0,199.0,False,0.8154,switched,175.0,200.0,False,0.8154,DETRAC-test,test,test,0.02081908669553978,268.7,263.22,0.2632,0.1499,0,-1,-1,vehicle,SSS,0,False
MVI_40701,12,0,207,271,65,True,switched,211.0,271.0,False,0.4154,switched,198.0,271.0,False,0.4154,switched,199.0,272.0,False,0.4154,DETRAC-test,test,test,0.022303537201603163,293.35,286.95,1.0,0.5549,17,221,237,vehicle,SSS,0,False
MVI_40701,13,0,223,268,46,True,switched,209.0,295.0,False,0.1522,switched,208.0,295.0,False,0.1522,switched,209.0,296.0,False,0.1522,DETRAC-test,test,test,0.4441042491225451,193.38,133.91,1.0,0.7637,26,232,257,vehicle,SSS,0,False
MVI_40701,13,1,275,303,29,False,switched,295.0,320.0,False,0.5172,switched,295.0,321.0,False,0.4828,switched,296.0,321.0,False,0.4828,DETRAC-test,test,test,0.005429800437204868,142.58,141.81,0.889,0.5008,0,-1,-1,vehicle,SSS,0,False
MVI_40701,14,0,189,254,66,True,no_match_before,,,False,0.1364,no_match_before,,,False,0.1364,no_match_before,,,False,0.1364,DETRAC-test,test,test,0.03295414565497823,88.08,85.27,1.0,0.51,9,237,245,vehicle,NNN,0,False
MVI_40701,18,0,409,634,226,False,switched,276.0,641.0,False,0.7655,switched,276.0,643.0,False,0.7655,switched,277.0,641.0,False,0.7478,DETRAC-test,test,test,0.022680620520241,303.91,297.17,0.5746,0.3696,0,-1,-1,vehicle,SSS,0,False
MVI_40701,21,1,343,443,101,True,switched,347.0,512.0,False,0.3168,switched,348.0,515.0,False,0.3168,switched,348.0,513.0,False,0.3168,DETRAC-test,test,test,0.02099665588509403,186.24,182.41,1.0,0.7305,46,370,415,vehicle,SSS,0,False
MVI_40701,22,1,310,411,102,True,switched,328.0,495.0,False,0.1471,switched,329.0,498.0,False,0.1471,switched,329.0,496.0,False,0.1471,DETRAC-test,test,test,0.02414727446605025,385.53,376.44,1.0,0.7326,49,360,408,vehicle,SSS,0,False
MVI_40701,23,1,321,371,51,True,switched,341.0,416.0,False,0.3137,switched,342.0,418.0,False,0.3137,switched,342.0,329.0,False,0.3137,DETRAC-test,test,test,0.17140766486783132,128.07,109.33,1.0,0.5983,16,341,356,vehicle,SSS,0,False
MVI_40701,23,2,376,430,55,True,switched,416.0,517.0,False,0.0545,switched,418.0,519.0,False,0.0545,switched,329.0,517.0,False,0.0545,DETRAC-test,test,test,0.042931103146157,261.88,251.1,1.0,0.8706,39,381,419,vehicle,SSS,0,False
MVI_40701,26,0,479,554,76,False,preserved,358.0,358.0,True,1.0,preserved,359.0,359.0,True,1.0,preserved,359.0,359.0,True,1.0,DETRAC-test,test,test,0.008719808627208891,130.72,129.59,0.1829,0.141,0,-1,-1,vehicle,PPP,3,False
MVI_40701,30,0,374,377,4,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-test,test,test,,3.72,3.58,0.1039,0.1021,0,-1,-1,vehicle,NNN,0,False
MVI_40701,30,1,387,471,85,True,switched,457.0,592.0,False,0.0588,switched,459.0,594.0,False,0.0588,switched,456.0,592.0,False,0.0588,DETRAC-test,test,test,0.2562732919254658,101.13,80.5,1.0,0.7707,46,415,460,vehicle,SSS,0,False
MVI_40701,30,2,496,549,54,True,switched,592.0,663.0,False,0.0556,switched,594.0,665.0,False,0.0556,switched,592.0,663.0,False,0.0556,DETRAC-test,test,test,0.0020416496529194195,171.78,171.43,1.0,0.7823,32,507,538,vehicle,SSS,0,False
MVI_40701,32,0,517,527,11,False,preserved,506.0,506.0,True,1.0,preserved,509.0,509.0,True,1.0,preserved,507.0,507.0,True,1.0,DETRAC-test,test,test,0.001024240355069983,29.32,29.29,0.1305,0.1209,0,-1,-1,vehicle,PPP,3,False
MVI_40701,32,1,631,682,52,False,preserved,506.0,506.0,True,1.0,preserved,509.0,509.0,True,1.0,preserved,507.0,507.0,True,1.0,DETRAC-test,test,test,0.004522031759385703,95.52,95.09,0.1662,0.129,0,-1,-1,vehicle,PPP,3,False
