video,track_id,seg_id,lvl,frame_start,frame_end,T_occ,ob_deg,od_deg,case,fde_kf,fde_ekf,gain_ctrv
MVI_40992,19,0,partial,973,1012,40,0.1644022623634181,0.3920011931274287,CASE_B,182.01650187880728,194.3234792988213,-12.306977420014022
MVI_40992,21,1,partial,1025,1068,44,-0.2020469506253916,0.0024329557549802,STRAIGHT,213.48591561437047,229.1249860408699,-15.639070426499444
MVI_40992,21,2,partial,1084,1126,43,-0.006150709646328,1.30684387358343,CASE_B,63.42894151814682,67.39520072651302,-3.9662592083662034
MVI_40992,23,0,partial,1123,1168,46,-0.327016579857085,-0.0375094551045562,STRAIGHT,256.11906284872265,282.10998604203996,-25.990923193317315
MVI_40992,25,0,partial,1195,1226,32,-0.1250737234713059,0.0080148168709518,STRAIGHT,182.11473388702177,202.2108684970805,-20.096134610058726
MVI_40992,26,0,partial,1267,1305,39,-0.1134781728977711,-0.0498518589773585,STRAIGHT,211.54802940481804,228.31104306732368,-16.763013662505642
MVI_40992,27,0,partial,1310,1353,44,-0.3432299069947613,0.1521859188527042,STRAIGHT,227.55019254178507,267.28794502421977,-39.7377524824347
MVI_40992,30,0,partial,1457,1541,85,-0.093805704028796,-0.1343429512085504,STRAIGHT,653.6829560918675,692.1286227956617,-38.445666703794245
MVI_40992,36,1,partial,1769,1835,67,-0.0105006961751189,0.1690365596445973,STRAIGHT,327.99529419311705,347.60821164307146,-19.61291744995441
MVI_40992,36,2,partial,1855,1901,47,-1.341710857418144,0.2109391185084177,STRAIGHT,9.251453320179733,20.09329304907832,-10.841839728898586
MVI_40992,37,0,partial,1808,1898,91,-2.178940846823288,0.0969317847082125,STRAIGHT,539.5886655098533,732.2949079990801,-192.70624248922684
MVI_40992,37,1,partial,1917,1951,35,-1.0281756794563657,-0.1397855570901201,STRAIGHT,3.010494105011588,26.428177735750403,-23.417683630738814
MVI_40992,40,0,partial,1928,1976,49,-0.1666619124126586,-0.0148290745741102,STRAIGHT,283.2069392401789,303.860433731407,-20.653494491228116
MVI_40992,43,0,partial,2100,2137,38,-0.5960417917487925,-0.0143230294564164,STRAIGHT,284.25485573679674,306.62655719758095,-22.37170146078421
MVI_40992,44,0,partial,2143,2160,18,-0.6811653229298437,-1.3817162234139848,CASE_A,53.064592958887765,31.628010908482597,21.436582050405168
MVI_63552,31,0,partial,252,301,50,-1.559686427315924,0.0449455283750752,STRAIGHT,35.93376381358931,339.7066903856314,-303.77292657204214
MVI_63552,32,0,partial,292,316,25,-0.2158497197562262,0.1691082111064273,STRAIGHT,81.74332116497996,92.12123130819064,-10.377910143210684
MVI_63552,37,0,partial,323,366,44,-0.0394579112503144,0.0379581950536948,STRAIGHT,358.7028753937472,379.92080894372987,-21.21793354998266
MVI_63552,81,0,partial,712,731,20,-0.2380792118422994,0.2728193470963248,CASE_B,69.48680713621845,80.84053806108177,-11.353730924863328
MVI_63553,29,0,partial,159,210,52,0.2833382056530366,-0.0280024116139312,STRAIGHT,381.0044062577059,403.46979759129795,-22.465391333592038
MVI_63553,32,0,partial,189,226,38,-0.0673613444671939,-0.0148768290219514,STRAIGHT,146.17769416655753,168.65132557649056,-22.473631409933034
MVI_63553,41,0,partial,263,306,44,-0.0998579481076824,0.193095083945986,STRAIGHT,182.54502055519433,198.58188339364884,-16.03686283845451
MVI_63553,60,1,partial,385,401,17,0.1536265392855291,-0.0323726683103937,STRAIGHT,33.42363556154576,39.35851697151138,-5.9348814099656195
MVI_63553,74,0,partial,516,546,31,-0.212193163694642,-0.2222840068251033,STRAIGHT,218.23953337314967,235.93113563800514,-17.691602264855476
MVI_63553,78,0,partial,556,571,16,-0.0583537534956017,-0.2968726695826407,CASE_B,111.0605900072637,99.80641739590313,11.254172611360573
MVI_63553,83,0,partial,616,636,21,-0.2397979815480453,-0.2053733759145146,STRAIGHT,19.67339693574398,28.568024886560497,-8.894627950816517
